stem,layer,check,verdict,evidence
Alford2025,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Alford2025,3,office_count_consistent,PASS,7 contests; median 6 in other years
Alford2026,0,document_held,FAIL,no document of any kind held
Alford2026,1,grounded,UNKNOWN,no document text held
Alford2026,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Alford2026,3,office_count_consistent,FAIL,1 contests; this town's other years median 7
Amesbury2021,0,document_self_identifies,NOTE,document never prints 'Amesbury'; identity rests on the citation alone
Amesbury2021,0,carries_the_year,PASS,"...OFFICIAL RESULTS November 2, 2021 Local Election MAYOR Total D1 Total D2..."
Amesbury2021,0,document_supports_record,PASS,41/41 names and 53/53 figures located in markdown+pdftext
Amesbury2021,1,names_grounded,PASS,41/41 names located in markdown+pdftext
Amesbury2021,1,figures_grounded,PASS,53/53 figures located in markdown+pdftext
Amesbury2021,2,ballots_derivable,UNKNOWN,only 1 qualifying contest(s); cannot derive
Amesbury2021,3,office_count_consistent,PASS,12 contests; median 12 in other years
Amesbury2023,0,document_self_identifies,NOTE,document never prints 'Amesbury'; identity rests on the citation alone
Amesbury2023,0,carries_the_year,PASS,"...8 Councilor D6 (1) D6 Total November 7, 2023 Municipal Election Michael Austin Hogg..."
Amesbury2023,0,document_supports_record,PASS,26/26 names and 52/52 figures located in markdown+pdftext
Amesbury2023,1,names_grounded,PASS,26/26 names located in markdown+pdftext
Amesbury2023,1,figures_grounded,PASS,52/52 figures located in markdown+pdftext
Amesbury2023,2,ballots_derivable,PASS,3 of 3 contests agree on 4050
Amesbury2023,2,contest_closes,PASS,Mayor: 4050 == 4050 x 1
Amesbury2023,2,contest_closes,PASS,Councilor at Large: 12150 == 4050 x 3
Amesbury2023,2,contest_closes,PASS,School Committee 4YR: 12150 == 4050 x 3
Amesbury2023,2,contest_closes,PASS,School Committee 2YR: 4050 == 4050 x 1
Amesbury2023,2,contest_closes,PASS,School Committee 2YR: 4050 == 4050 x 1
Amesbury2023,2,contest_closes,PASS,Planning Board: 12150 == 4050 x 3
Amesbury2023,2,contest_closes,PASS,Library Trustees: 16200 == 4050 x 4
Amesbury2023,3,office_count_consistent,PASS,13 contests; median 12 in other years
Amesbury2025,0,document_self_identifies,NOTE,document never prints 'Amesbury'; identity rests on the citation alone
Amesbury2025,0,carries_the_year,PASS,"...9 Blanks 297 Total 944 944 November 4, 2025 Municipal Election Councilor D6 (1) D6..."
Amesbury2025,0,document_supports_record,PASS,27/27 names and 13/39 figures located in markdown+pdftext
Amesbury2025,1,names_grounded,PASS,27/27 names located in markdown+pdftext
Amesbury2025,1,figures_grounded,FAIL,13/39 figures located in markdown+pdftext
Amesbury2025,2,ballots_derivable,PASS,2 of 8 contests agree on 5347
Amesbury2025,2,contest_closes,PASS,Councilor at Large (3): 16041 == 5347 x 3
Amesbury2025,2,tally_incomplete,NOTE,Councilor D1 (1): 1080 of 5347; 4267 marks not tallied
Amesbury2025,2,tally_incomplete,NOTE,Councilor D2 (1): 875 of 5347; 4472 marks not tallied
Amesbury2025,2,tally_incomplete,NOTE,Councilor D3 (1): 1064 of 5347; 4283 marks not tallied
Amesbury2025,2,tally_incomplete,NOTE,Councilor D4 (1): 673 of 5347; 4674 marks not tallied
Amesbury2025,2,tally_incomplete,NOTE,Councilor D5 (1): 944 of 5347; 4403 marks not tallied
Amesbury2025,2,tally_incomplete,NOTE,Councilor D6 (1): 711 of 5347; 4636 marks not tallied
Amesbury2025,2,contest_closes,PASS,School Committee 4YR (3): 16041 == 5347 x 3
Amesbury2025,2,contest_closes,PASS,Planning Board 4YR (4): 21388 == 5347 x 4
Amesbury2025,2,contest_closes,PASS,Planning Board 2YR (1): 5347 == 5347 x 1
Amesbury2025,2,contest_closes,PASS,Library Trustees 4YR (5): 26735 == 5347 x 5
Amesbury2025,2,contest_closes,PASS,Library Trustees 2YR (1): 5347 == 5347 x 1
Amesbury2025,3,office_count_consistent,PASS,12 contests; median 12 in other years
Amherst2021,0,document_self_identifies,NOTE,document never prints 'Amherst'; identity rests on the citation alone
Amherst2021,0,carries_the_year,PASS,"...OFFICIAL CERTIFIED RESULTS* November 2, 2021 In accordance with the Warrant, the pol..."
Amherst2021,0,document_supports_record,PASS,30/37 names and 6/56 figures located in markdown+pdftext
Amherst2021,1,names_grounded,FAIL,30/37 names located in markdown+pdftext
Amherst2021,1,figures_grounded,FAIL,6/56 figures located in markdown+pdftext
Amherst2021,2,ballots_derivable,UNKNOWN,only 1 qualifying contest(s); cannot derive
Amherst2021,3,office_count_consistent,PASS,10 contests; median 10 in other years
Amherst2023,0,document_self_identifies,PASS,"...2023 - BIENNIAL TOWN ELECTION AMHERST, MA - UNOFFICIAL RESULTS * Ti..."
Amherst2023,0,carries_the_year,PASS,"...15 9 14 9 35 13 4 10 36 166 NOVEMBER 7, 2023 - BIENNIAL TOWN ELECTION AMHERST, MA -..."
Amherst2023,0,document_supports_record,PASS,36/36 names and 54/54 figures located in markdown+pdftext
Amherst2023,1,names_grounded,PASS,36/36 names located in markdown+pdftext
Amherst2023,1,figures_grounded,PASS,54/54 figures located in markdown+pdftext
Amherst2023,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Amherst2023,3,office_count_consistent,PASS,9 contests; median 10 in other years
Amherst2025,0,document_self_identifies,PASS,"...IENNIAL TOWN ELECTION TOWN OF AMHERST, MA ** CERTIFIED OFFICIAL RES..."
Amherst2025,0,carries_the_year,PASS,"...mber Martin, CMC Town Clerk NOVEMBER 4, 2025 BIENNIAL TOWN ELECTION TOWN OF AMHERST,..."
Amherst2025,0,document_supports_record,PASS,35/35 names and 55/55 figures located in markdown+pdftext
Amherst2025,1,names_grounded,PASS,35/35 names located in markdown+pdftext
Amherst2025,1,figures_grounded,PASS,55/55 figures located in markdown+pdftext
Amherst2025,2,ballots_derivable,UNKNOWN,only 1 qualifying contest(s); cannot derive
Amherst2025,3,office_count_consistent,PASS,10 contests; median 10 in other years
Andover2021,0,document_self_identifies,PASS,...TS FOR ANNUAL TOWN ELECTION - ANDOVER MASSACHUSETTS 23-Mar-21 PRECI...
Andover2021,0,carries_the_year,PASS,...L TOWN ELECTION - ANDOVER MASSACHUSETTS 23-Mar-21 PRECINCTS: P-1 P-2 P-3 P-4 P-5 P-6 P-7/...
Andover2021,0,document_supports_record,PASS,12/12 names and 24/24 figures located in markdown+pdftext
Andover2021,1,names_grounded,PASS,12/12 names located in markdown+pdftext
Andover2021,1,figures_grounded,PASS,24/24 figures located in markdown+pdftext
Andover2021,2,ballots_derivable,PASS,2 of 2 contests agree on 1232
Andover2021,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 1232 == 1232 x 1
Andover2021,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 2464 == 1232 x 2
Andover2021,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 2464 == 1232 x 2
Andover2021,2,regional_exempt,NOTE,GREATER LAWRENCE REGIONAL VOCATIONAL TECHNIC: spans several towns; ballot arithmetic does not apply
Andover2021,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 2464 == 1232 x 2
Andover2021,2,contest_closes,PASS,HOUSING AUTHORITY - 5 YEAR TERM: 1232 == 1232 x 1
Andover2021,3,office_count_consistent,PASS,6 contests; median 5 in other years
Andover2022,0,document_self_identifies,PASS,"...TS FOR ANNUAL TOWN ELECTION - ANDOVER MASSACHUSETTS Tuesday, March..."
Andover2022,0,carries_the_year,PASS,"...NDOVER MASSACHUSETTS Tuesday, March 22, 2022 PRECINCTS: P-1 P-2 P-3 P-4/4A P-5 P-6 P..."
Andover2022,0,document_supports_record,PASS,11/11 names and 21/21 figures located in markdown+pdftext
Andover2022,1,names_grounded,PASS,11/11 names located in markdown+pdftext
Andover2022,1,figures_grounded,PASS,21/21 figures located in markdown+pdftext
Andover2022,2,ballots_derivable,PASS,3 of 3 contests agree on 2665
Andover2022,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 2665 == 2665 x 1
Andover2022,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 5330 == 2665 x 2
Andover2022,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 5330 == 2665 x 2
Andover2022,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 2665 == 2665 x 1
Andover2022,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 1 YEA: 2665 == 2665 x 1
Andover2022,3,office_count_consistent,PASS,5 contests; median 6 in other years
Andover2023,0,document_self_identifies,PASS,"...TS FOR ANNUAL TOWN ELECTION - ANDOVER MASSACHUSETTS Tuesday, March..."
Andover2023,0,carries_the_year,PASS,"...NDOVER MASSACHUSETTS Tuesday, March 28, 2023 PRECINCTS: P-1 P-2 P-3 P-4 P-4A P-5 P-6..."
Andover2023,0,document_supports_record,PASS,8/8 names and 15/15 figures located in markdown+pdftext
Andover2023,1,names_grounded,PASS,8/8 names located in markdown+pdftext
Andover2023,1,figures_grounded,PASS,15/15 figures located in markdown+pdftext
Andover2023,2,ballots_derivable,PASS,3 of 3 contests agree on 2138
Andover2023,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 2138 == 2138 x 1
Andover2023,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 2138 == 2138 x 1
Andover2023,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 2138 == 2138 x 1
Andover2023,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 4276 == 2138 x 2
Andover2023,3,office_count_consistent,PASS,4 contests; median 6 in other years
Andover2024,0,document_self_identifies,PASS,"...TS FOR ANNUAL TOWN ELECTION - ANDOVER, MASSACHUSETTS Tuesday, March..."
Andover2024,0,carries_the_year,PASS,"...DOVER, MASSACHUSETTS Tuesday, March 26, 2024 PRECINCTS: P-1 P-2 P-3 P-4 P-4A P-5 P-6..."
Andover2024,0,document_supports_record,PASS,16/16 names and 28/28 figures located in markdown+pdftext
Andover2024,1,names_grounded,PASS,16/16 names located in markdown+pdftext
Andover2024,1,figures_grounded,PASS,28/28 figures located in markdown+pdftext
Andover2024,2,ballots_derivable,PASS,2 of 2 contests agree on 5142
Andover2024,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 5142 == 5142 x 1
Andover2024,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 10284 == 5142 x 2
Andover2024,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 10284 == 5142 x 2
Andover2024,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 10284 == 5142 x 2
Andover2024,2,contest_closes,PASS,ANDOVER HOUSING AUTHORITY - 5 YEAR TERM: 5142 == 5142 x 1
Andover2024,2,regional_exempt,NOTE,GREATER LAWRENCE REGIONAL VOCATIONAL TECHNIC: spans several towns; ballot arithmetic does not apply
Andover2024,3,office_count_consistent,PASS,6 contests; median 5 in other years
Andover2025,0,document_self_identifies,PASS,"...TS FOR ANNUAL TOWN ELECTION - ANDOVER, MASSACHUSETTS Tuesday, March..."
Andover2025,0,carries_the_year,PASS,"...DOVER, MASSACHUSETTS Tuesday, March 25, 2025 PRECINCTS: P-1 P-2 P-3 P-4 P-4A P-5 P-6..."
Andover2025,0,document_supports_record,PASS,11/11 names and 23/23 figures located in markdown+pdftext
Andover2025,1,names_grounded,PASS,11/11 names located in markdown+pdftext
Andover2025,1,figures_grounded,PASS,23/23 figures located in markdown+pdftext
Andover2025,2,ballots_derivable,PASS,4 of 4 contests agree on 3156
Andover2025,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 3156 == 3156 x 1
Andover2025,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 6312 == 3156 x 2
Andover2025,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 6312 == 3156 x 2
Andover2025,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 3156 == 3156 x 1
Andover2025,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 1 YEA: 3156 == 3156 x 1
Andover2025,2,contest_closes,PASS,ANDOVER HOUSING AUTHORITY - 5 YEAR TERM: 3156 == 3156 x 1
Andover2025,3,office_count_consistent,PASS,6 contests; median 5 in other years
Andover2026,0,document_self_identifies,PASS,"...TS FOR ANNUAL TOWN ELECTION - ANDOVER, MASSACHUSETTS Tuesday, March..."
Andover2026,0,carries_the_year,PASS,"...DOVER, MASSACHUSETTS Tuesday, March 24, 2026 PRECINCTS: P-1 P-2 P-3 P-4 P-4A_ P-5 P-..."
Andover2026,0,document_supports_record,PASS,11/11 names and 21/21 figures located in raw_ocr+pdftext
Andover2026,1,names_grounded,PASS,11/11 names located in raw_ocr+pdftext
Andover2026,1,figures_grounded,PASS,21/21 figures located in raw_ocr+pdftext
Andover2026,2,ballots_derivable,PASS,4 of 4 contests agree on 2504
Andover2026,2,contest_closes,PASS,MODERATOR - 1 YEAR TERM: 2504 == 2504 x 1
Andover2026,2,contest_closes,PASS,SELECT BOARD - 3 YEAR TERM: 2504 == 2504 x 1
Andover2026,2,contest_closes,PASS,SCHOOL COMMITTEE - 3 YEAR TERM: 2504 == 2504 x 1
Andover2026,2,contest_closes,PASS,TRUSTEES OF THE PUNCHARD FREE SCHOOL - 3 YEA: 5008 == 2504 x 2
Andover2026,2,contest_closes,PASS,ANDOVER HOUSING AUTHORITY - 5 YEAR TERM: 2504 == 2504 x 1
Andover2026,3,office_count_consistent,PASS,5 contests; median 6 in other years
Aquinnah2021,0,document_held,FAIL,no document of any kind held
Aquinnah2021,1,grounded,UNKNOWN,no document text held
Aquinnah2021,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Aquinnah2021,3,office_count_consistent,FAIL,2 contests; this town's other years median 7
Aquinnah2022,0,document_held,FAIL,no document of any kind held
Aquinnah2022,1,grounded,UNKNOWN,no document text held
Aquinnah2022,2,ballots_derivable,PASS,3 of 3 contests agree on 169
Aquinnah2022,2,contest_closes,PASS,Board of Health: 169 == 169 x 1
Aquinnah2022,2,contest_closes,PASS,Library Trustee: 169 == 169 x 1
Aquinnah2022,2,contest_closes,PASS,Select Board: 169 == 169 x 1
Aquinnah2022,3,office_count_consistent,PASS,7 contests; median 6 in other years
Aquinnah2023,0,document_self_identifies,PASS,...# You are here 1. [Home](\) # Aquinnah Annual Town Election Results...
Aquinnah2023,0,carries_the_year,PASS,"...ah Annual Town Election Results May 11, 2023 Posted on: May 12, 2023 - 7:56am **Aqui..."
Aquinnah2023,0,document_supports_record,PASS,7/7 names and 7/7 figures located in markdown
Aquinnah2023,1,names_grounded,PASS,7/7 names located in markdown
Aquinnah2023,1,figures_grounded,PASS,7/7 figures located in markdown
Aquinnah2023,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Aquinnah2023,3,office_count_consistent,PASS,6 contests; median 7 in other years
Aquinnah2024,0,document_self_identifies,PASS,...ONWEALTHOFMASSACHUSETTS TOWNOFAQUINNAH List of Candidates and Questi...
Aquinnah2024,0,carries_the_year,PASS,"...n Election to be held THURSDAY, May 16, 2024 ## SPECIMEN BALLOT <!-- image --> ## TO..."
Aquinnah2024,0,document_supports_record,PASS,10/10 names and 10/10 figures located in raw_ocr+pdftext
Aquinnah2024,1,names_grounded,PASS,10/10 names located in raw_ocr+pdftext
Aquinnah2024,1,figures_grounded,PASS,10/10 figures located in raw_ocr+pdftext
Aquinnah2024,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Aquinnah2024,3,office_count_consistent,PASS,7 contests; median 6 in other years
Aquinnah2025,0,document_self_identifies,PASS,...re than ONE Shall the Town of Aquinnah be allowed to exempt from the...
Aquinnah2025,0,carries_the_year,FAIL,"'2025' does not appear in raw_ocr, in that spelling or as a date ending 25"
Aquinnah2025,0,document_supports_record,PASS,2/9 names and 0/12 figures located in raw_ocr
Aquinnah2025,1,names_grounded,FAIL,2/9 names located in raw_ocr
Aquinnah2025,1,figures_grounded,FAIL,0/12 figures located in raw_ocr
Aquinnah2025,2,ballots_derivable,UNKNOWN,"3 contests, no two agree: [184, 203, 209]"
Aquinnah2025,3,office_count_consistent,PASS,7 contests; median 6 in other years
Aquinnah2026,0,document_self_identifies,PASS,"...o be voted for in the Town of Aquinnah, Massachusetts, at the Annual..."
Aquinnah2026,0,carries_the_year,PASS,"...n Election to be held THURSDAY, May 14, 2026 a Town Clerk TO VOTE FOR A CANDIDATE, M..."
Aquinnah2026,0,document_supports_record,PASS,7/7 names and 7/7 figures located in raw_ocr+pdftext
Aquinnah2026,1,names_grounded,PASS,7/7 names located in raw_ocr+pdftext
Aquinnah2026,1,figures_grounded,PASS,7/7 figures located in raw_ocr+pdftext
Aquinnah2026,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Aquinnah2026,3,office_count_consistent,PASS,6 contests; median 7 in other years
Arlington2021,0,document_self_identifies,PASS,"...mmary Report General Election ARLINGTON April 10, 2021 Summary for: A..."
Arlington2021,0,carries_the_year,PASS,...Page: 1 of 29 4/10/2021 7:51:28 PM Election Summary Report Gene...
Arlington2021,0,document_supports_record,PASS,121/121 names and 150/150 figures located in raw_ocr+pdftext
Arlington2021,1,names_grounded,PASS,121/121 names located in raw_ocr+pdftext
Arlington2021,1,figures_grounded,PASS,150/150 figures located in raw_ocr+pdftext
Arlington2021,2,ballots_derivable,PASS,2 of 2 contests agree on 6269
Arlington2021,2,contest_closes,PASS,SELECT BOARD: 12538 == 6269 x 2
Arlington2021,2,contest_closes,PASS,ASSESSORS: 6269 == 6269 x 1
Arlington2021,2,contest_closes,PASS,SCHOOL COMMITTEE: 12538 == 6269 x 2
Arlington2021,2,contest_closes,PASS,HOUSING AUTHORITY: 6269 == 6269 x 1
Arlington2021,3,office_count_consistent,PASS,29 contests; median 26 in other years
Arlington2022,0,document_self_identifies,PASS,"...y Report Annual Town Election ARLINGTON April 02, 2022 Official Resul..."
Arlington2022,0,carries_the_year,PASS,"...nnual Town Election ARLINGTON April 02, 2022 Official Results Precincts Reported: 21..."
Arlington2022,0,document_supports_record,PASS,200/200 names and 250/250 figures located in raw_ocr+pdftext
Arlington2022,1,names_grounded,PASS,200/200 names located in raw_ocr+pdftext
Arlington2022,1,figures_grounded,PASS,250/250 figures located in raw_ocr+pdftext
Arlington2022,2,ballots_derivable,PASS,3 of 4 contests agree on 4755
Arlington2022,2,tally_incomplete,NOTE,SELECT BOARD (Vote for 1): 4748 of 4755; 7 marks not tallied
Arlington2022,2,contest_closes,PASS,SCHOOL COMMITTEE (Vote for 2): 9510 == 4755 x 2
Arlington2022,2,contest_closes,PASS,BOARD OF ASSESSORS 3 YEARS (Vote for 1): 4755 == 4755 x 1
Arlington2022,2,contest_closes,PASS,BOARD OF ASSESSORS 2 YEARS (Vote for 1): 4755 == 4755 x 1
Arlington2022,2,contest_closes,PASS,MODERATOR (Vote for 1): 4755 == 4755 x 1
Arlington2022,3,office_count_consistent,PASS,26 contests; median 26 in other years
Arlington2023,0,document_self_identifies,PASS,"...Town of Arlington Annual Town Election April 1,..."
Arlington2023,0,carries_the_year,PASS,"...Arlington Annual Town Election April 1, 2023 OFFICIAL RESULTS Precincts Reported: 21..."
Arlington2023,0,document_supports_record,PASS,106/106 names and 155/155 figures located in raw_ocr+pdftext
Arlington2023,1,names_grounded,PASS,106/106 names located in raw_ocr+pdftext
Arlington2023,1,figures_grounded,PASS,155/155 figures located in raw_ocr+pdftext
Arlington2023,2,ballots_derivable,PASS,2 of 2 contests agree on 7174
Arlington2023,2,contest_closes,PASS,SELECT BOARD (Vote for 2): 14348 == 7174 x 2
