stem,bucket,priority,size,worst_verdict,layer,findings,summary,status,resolution
Needham2026,preliminaries-1,9677.2,25105,FAIL,0,11,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Acushnet2026,preliminaries-1,7677.0,8637,FAIL,0,5,carries_the_year: '2026' does not appear in data/raw_ocr/Acushnet2026.txt,open,
Boston2021,wrong-document-1,7473.0,438041,FAIL,0,4,document_supports_record: 0/25 names and 0/36 figures located in data/raw_ocr/Boston2021.txt,open,
Boston2023,wrong-document-1,7449.2,423408,FAIL,0,4,document_supports_record: 0/25 names and 0/45 figures located in data/raw_ocr/Boston2023.txt,open,
Hopedale2025,wrong-document-1,7067.2,4653,FAIL,0,5,carries_the_year: '2025' does not appear in data/raw_ocr/Hopedale2025.txt,open,
Wellesley2026,ungrounded-names-1,6928.1,19456,FAIL,1,11,names_grounded: 118/119 names located in data/raw_ocr/Wellesley2026.txt,open,
Agawam2025,preliminaries-1,6894.3,22971,FAIL,0,4,carries_the_year: '2025' does not appear in data/markdown/Agawam2025.md,open,
Worcester2023,undated-1,6678.4,111459,FAIL,0,5,carries_the_year: '2023' does not appear in data/markdown/Worcester2023.md,open,
Dunstable2025,wrong-document-1,6485.4,2731,FAIL,0,6,carries_the_year: '2025' does not appear in data/markdown/Dunstable2025.md,open,
Holyoke2021,undated-1,6361.4,27355,FAIL,0,7,carries_the_year: '2021' does not appear in data/raw_ocr/Holyoke2021.txt,open,
NewBedford2021,undated-1,6278.4,63744,FAIL,0,5,carries_the_year: '2021' does not appear in data/raw_ocr/NewBedford2021.txt,open,
Haverhill2023,undated-1,6084.0,48571,FAIL,0,5,carries_the_year: '2023' does not appear in data/raw_ocr/Haverhill2023.txt,open,
Stoughton2024,undated-1,6069.5,22458,FAIL,0,6,carries_the_year: '2024' does not appear in data/raw_ocr/Stoughton2024.txt,open,
Stoughton2023,undated-1,6025.9,21701,FAIL,0,5,carries_the_year: '2023' does not appear in data/raw_ocr/Stoughton2023.txt,open,
Peabody2023,undated-1,5808.9,40451,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Peabody2023.txt,open,
Methuen2023,undated-1,5801.3,40011,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Methuen2023.txt,open,
Buckland2022,wrong-document-1,5747.3,1389,FAIL,0,6,carries_the_year: '2022' does not appear in data/markdown/Buckland2022.md,open,
Orange2022,undated-1,5630.8,5568,FAIL,0,7,carries_the_year: '2022' does not appear in data/raw_ocr/Orange2022.txt,open,
Westfield2021,undated-1,5621.7,26683,FAIL,0,4,carries_the_year: '2021' does not appear in data/raw_ocr/Westfield2021.txt,open,
Dartmouth2025,undated-1,5608.8,24977,FAIL,0,5,carries_the_year: '2025' does not appear in data/raw_ocr/Dartmouth2025.txt,open,
Revere2025,undated-1,5605.7,30224,FAIL,0,4,carries_the_year: '2025' does not appear in data/markdown/Revere2025.md,open,
Middleborough2023,ungrounded-figures-1,5579.3,19040,FAIL,1,8,figures_grounded: 76/78 figures located in data/markdown/Middleborough2023.md,open,
Lynnfield2025,undated-1,5536.1,10104,FAIL,0,6,carries_the_year: '2025' does not appear in data/markdown/Lynnfield2025.md,open,
Danvers2026,undated-1,5525.6,23303,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Danvers2026.txt,open,
Norwood2023,undated-1,5481.9,21910,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Norwood2023.txt,open,
Monterey2021,undated-1,5419.2,697,FAIL,0,12,carries_the_year: '2021' does not appear in data/raw_ocr/Monterey2021.txt,open,
Wareham2023,undated-1,5374.9,17993,FAIL,0,5,carries_the_year: '2023' does not appear in data/raw_ocr/Wareham2023.txt,open,
Stoneham2026,undated-1,5335.1,17810,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Stoneham2026.txt,open,
Sturbridge2024,ungrounded-names-1,5333.2,7400,FAIL,1,12,names_grounded: 27/36 names located in data/raw_ocr/Sturbridge2024.txt,open,
Middleborough2026,wrong-document-1,5296.8,20342,FAIL,0,3,document_supports_record: 0/26 names and 0/44 figures located in data/raw_ocr/Middleborough2026.txt,open,
Acton2026,preliminaries-1,5270.0,16246,FAIL,0,4,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Wilmington2022,undated-1,5241.9,17924,FAIL,0,4,carries_the_year: '2022' does not appear in data/raw_ocr/Wilmington2022.txt,open,
Wilmington2026,wrong-document-1,5239.7,17866,FAIL,0,4,document_supports_record: 0/9 names and 0/17 figures located in data/raw_ocr/Wilmington2026.txt,open,
NewBedford2025,undated-1,5205.5,71671,FAIL,0,4,carries_the_year: '2025' does not appear in data/markdown/NewBedford2025.md,open,
Concord2026,undated-1,5180.3,14312,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Concord2026.txt,open,
Rockland2026,undated-1,5165.6,13410,FAIL,0,5,carries_the_year: '2026' does not appear in data/raw_ocr/Rockland2026.txt,open,
Swampscott2025,undated-1,5092.5,12640,FAIL,0,4,carries_the_year: '2025' does not appear in data/raw_ocr/Swampscott2025.txt,open,
Swampscott2024,undated-1,5072.5,12288,FAIL,0,4,carries_the_year: '2024' does not appear in data/raw_ocr/Swampscott2024.txt,open,
Northbridge2023,undated-1,5068.7,12222,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Northbridge2023.txt,open,
Westwood2023,undated-1,5050.9,11918,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Westwood2023.txt,open,
Palmer2022,undated-1,5039.8,9117,FAIL,0,4,carries_the_year: '2022' does not appear in data/markdown/Palmer2022.md,open,
Uxbridge2026,undated-1,5032.3,11607,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Uxbridge2026.txt,open,
NorthReading2026,wrong-document-1,5014.6,12921,FAIL,0,5,document_supports_record: 0/7 names and 0/12 figures located in data/raw_ocr/NorthReading2026.txt,open,
Ashland2026,wrong-document-1,4984.7,12944,FAIL,0,3,document_supports_record: 0/11 names and 0/19 figures located in data/raw_ocr/Ashland2026.txt,open,
Burlington2025,ungrounded-figures-1,4975.7,19632,FAIL,1,9,figures_grounded: 81/108 figures located in data/markdown/Burlington2025.md,open,
Tyngsborough2026,wrong-document-1,4967.3,10587,FAIL,0,4,document_supports_record: 0/20 names and 0/42 figures located in data/raw_ocr/Tyngsborough2026.txt,open,
Medway2021,wrong-document-1,4946.6,10281,FAIL,0,4,document_supports_record: 0/14 names and 0/36 figures located in data/raw_ocr/Medway2021.txt,open,
Lynnfield2024,undated-1,4916.1,9639,FAIL,0,5,carries_the_year: '2024' does not appear in data/raw_ocr/Lynnfield2024.txt,open,
FallRiver2025,undated-1,4914.4,56321,FAIL,0,3,carries_the_year: '2025' does not appear in data/markdown/FallRiver2025.md,open,
Dartmouth2026,undated-1,4912.0,24977,FAIL,0,5,carries_the_year: '2026' does not appear in data/raw_ocr/Dartmouth2026.txt,open,
Holliston2025,preliminaries-1,4903.6,11508,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Lynnfield2022,undated-1,4892.8,9525,FAIL,0,4,carries_the_year: '2022' does not appear in data/raw_ocr/Lynnfield2022.txt,open,
Lynnfield2023,undated-1,4886.0,9434,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Lynnfield2023.txt,open,
Lynnfield2021,wrong-document-1,4884.4,9412,FAIL,0,4,document_supports_record: 0/10 names and 0/24 figures located in data/raw_ocr/Lynnfield2021.txt,open,
Agawam2023,preliminaries-1,4880.1,21907,FAIL,0,4,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Lawrence2023,undated-1,4789.4,45191,FAIL,0,3,carries_the_year: '2023' does not appear in data/markdown/Lawrence2023.md,open,
Hull2021,undated-1,4705.1,8623,FAIL,0,3,carries_the_year: '2021' does not appear in data/raw_ocr/Hull2021.txt,open,
Peabody2025,undated-1,4702.8,41353,FAIL,0,2,carries_the_year: '2025' does not appear in data/markdown/Peabody2025.md,open,
Millbury2024,ungrounded-names-1,4694.2,10822,FAIL,1,9,names_grounded: 105/107 names located in data/markdown/Millbury2024.md,open,
Upton2026,undated-1,4654.9,6657,FAIL,0,5,carries_the_year: '2026' does not appear in data/raw_ocr/Upton2026.txt,open,
Freetown2026,undated-1,4644.2,7410,FAIL,0,6,carries_the_year: '2026' does not appear in data/raw_ocr/Freetown2026.txt,open,
Salem2023,preliminaries-1,4607.5,32796,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Townsend2025,undated-1,4597.4,7219,FAIL,0,4,carries_the_year: '2025' does not appear in data/raw_ocr/Townsend2025.txt,open,
Chatham2026,preliminaries-1,4594.1,6105,FAIL,0,5,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Townsend2024,undated-1,4593.1,7173,FAIL,0,4,carries_the_year: '2024' does not appear in data/raw_ocr/Townsend2024.txt,open,
Merrimac2024,preliminaries-1,4589.9,5950,FAIL,0,5,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
WestBoylston2026,undated-1,4537.4,5744,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/WestBoylston2026.txt,open,
Ayer2026,wrong-document-1,4535.2,6594,FAIL,0,4,document_supports_record: 0/12 names and 0/22 figures located in data/raw_ocr/Ayer2026.txt,open,
Chatham2022,wrong-document-1,4505.7,6189,FAIL,0,4,document_supports_record: 0/5 names and 0/11 figures located in data/raw_ocr/Chatham2022.txt,open,
Edgartown2021,undated-1,4472.2,4173,FAIL,0,4,carries_the_year: '2021' does not appear in data/raw_ocr/Edgartown2021.txt,open,
GreatBarrington2024,undated-1,4453.0,5091,FAIL,0,4,carries_the_year: '2024' does not appear in data/raw_ocr/GreatBarrington2024.txt,open,
Williamstown2023,undated-1,4435.9,4968,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Williamstown2023.txt,open,
Dracut2021,undated-1,4428.3,23910,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Dracut2021.md,open,
Shirley2026,undated-1,4403.6,4743,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Shirley2026.txt,open,
Marion2026,undated-1,4390.6,4481,FAIL,0,6,carries_the_year: '2026' does not appear in data/raw_ocr/Marion2026.txt,open,
Canton2021,undated-1,4346.7,17431,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Canton2021.md,open,
Lincoln2022,undated-1,4337.7,4942,FAIL,0,4,carries_the_year: '2022' does not appear in data/raw_ocr/Lincoln2022.txt,open,
Stoughton2022,undated-1,4329.2,21289,FAIL,0,2,carries_the_year: '2022' does not appear in data/raw_ocr/Stoughton2022.txt,open,
Carlisle2023,undated-1,4280.6,3975,FAIL,0,4,carries_the_year: '2023' does not appear in data/markdown/Carlisle2023.md,open,
Kingston2022,preliminaries-1,4260.9,10681,FAIL,0,4,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
WestNewbury2024,undated-1,4253.4,3822,FAIL,0,4,carries_the_year: '2024' does not appear in data/raw_ocr/WestNewbury2024.txt,open,
WestNewbury2025,undated-1,4246.6,3785,FAIL,0,4,carries_the_year: '2025' does not appear in data/raw_ocr/WestNewbury2025.txt,open,
Carlisle2026,preliminaries-1,4190.7,4061,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
WestTisbury2024,ungrounded-figures-1,4166.5,2724,FAIL,1,8,figures_grounded: 31/33 figures located in data/markdown/WestTisbury2024.md,open,
Dracut2026,no-document-1,4155.2,25363,FAIL,0,3,document_held: no document of any kind held,open,
Sturbridge2022,ungrounded-names-1,4133.9,7158,FAIL,1,8,names_grounded: 1/12 names located in data/raw_ocr/Sturbridge2022.txt,open,
Auburn2025,undated-1,4093.5,13603,FAIL,0,3,carries_the_year: '2025' does not appear in data/markdown/Auburn2025.md,open,
Medfield2026,undated-1,4086.2,9752,FAIL,0,8,carries_the_year: '2026' does not appear in data/raw_ocr/Medfield2026.txt,open,
Needham2024,ungrounded-names-1,4083.5,24380,FAIL,1,6,names_grounded: 116/118 names located in data/markdown/Needham2024.md,open,
Sherborn2021,undated-1,4065.9,3314,FAIL,0,4,carries_the_year: '2021' does not appear in data/raw_ocr/Sherborn2021.txt,open,
Auburn2022,undated-1,4042.8,12430,FAIL,0,3,carries_the_year: '2022' does not appear in data/markdown/Auburn2022.md,open,
Bedford2021,preliminaries-1,3955.0,10349,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Quincy2021,no-document-1,3925.0,64565,FAIL,0,3,document_held: no document of any kind held,open,
Littleton2025,undated-1,3917.6,7879,FAIL,0,4,carries_the_year: '2025' does not appear in data/markdown/Littleton2025.md,open,
Wareham2026,no-document-1,3897.0,19969,FAIL,0,4,document_held: no document of any kind held,open,
Acushnet2021,undated-1,3893.5,7946,FAIL,0,3,carries_the_year: '2021' does not appear in data/raw_ocr/Acushnet2021.txt,open,
Rockland2022,undated-1,3882.2,12657,FAIL,0,5,carries_the_year: '2022' does not appear in data/markdown/Rockland2022.md,open,
Rutland2026,undated-1,3862.7,7531,FAIL,0,3,carries_the_year: '2026' does not appear in data/raw_ocr/Rutland2026.txt,open,
Acushnet2025,preliminaries-1,3853.2,8637,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Holbrook2026,undated-1,3819.5,8571,FAIL,0,2,carries_the_year: '2026' does not appear in data/markdown/Holbrook2026.md,open,
Holbrook2024,undated-1,3803.0,8321,FAIL,0,2,carries_the_year: '2024' does not appear in data/markdown/Holbrook2024.md,open,
Medford2021,undated-1,3795.9,41121,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Medford2021.md,open,
Plymouth2021,undated-1,3709.5,46977,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Plymouth2021.md,open,
WestTisbury2025,ungrounded-figures-1,3678.8,2735,FAIL,1,7,figures_grounded: 31/32 figures located in data/markdown/WestTisbury2025.md,open,
Westport2021,no-document-1,3657.0,13255,FAIL,0,3,document_held: no document of any kind held,open,
Oakham2026,undated-1,3638.4,1554,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Oakham2026.txt,open,
Taunton2021,undated-1,3608.7,37307,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Taunton2021.md,open,
Hinsdale2026,undated-1,3596.3,1613,FAIL,0,4,carries_the_year: '2026' does not appear in data/markdown/Hinsdale2026.md,open,
Watertown2023,undated-1,3574.5,25267,FAIL,0,3,carries_the_year: '2023' does not appear in data/markdown/Watertown2023.md,open,
Attleboro2023,ungrounded-names-1,3571.7,34285,FAIL,1,6,names_grounded: 29/30 names located in data/raw_ocr/Attleboro2023.txt,open,
Watertown2021,undated-1,3571.7,25110,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Watertown2021.md,open,
Groveland2022,undated-1,3568.2,5456,FAIL,0,2,carries_the_year: '2022' does not appear in data/markdown/Groveland2022.md,open,
Granby2026,undated-1,3556.5,5087,FAIL,0,3,carries_the_year: '2026' does not appear in data/markdown/Granby2026.md,open,
Shirley2023,ungrounded-figures-1,3554.3,4392,FAIL,1,7,figures_grounded: 20/35 figures located in data/raw_ocr/Shirley2023.txt,open,
Rutland2023,undated-1,3543.1,7100,FAIL,0,3,carries_the_year: '2023' does not appear in data/raw_ocr/Rutland2023.txt,open,
Billerica2022,undated-1,3513.8,30030,FAIL,0,2,carries_the_year: '2022' does not appear in data/markdown/Billerica2022.md,open,
Falmouth2025,undated-1,3479.6,28893,FAIL,0,2,carries_the_year: '2025' does not appear in data/markdown/Falmouth2025.md,open,
Marshfield2024,undated-1,3472.0,21698,FAIL,0,2,carries_the_year: '2024' does not appear in data/markdown/Marshfield2024.md,open,
Chilmark2025,undated-1,3464.1,1195,FAIL,0,4,carries_the_year: '2025' does not appear in data/raw_ocr/Chilmark2025.txt,open,
Andover2021,undated-1,3423.8,25415,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Andover2021.md,open,
Edgartown2025,undated-1,3423.8,4202,FAIL,0,2,carries_the_year: '2025' does not appear in data/raw_ocr/Edgartown2025.txt,open,
Wakefield2023,undated-1,3421.4,19390,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Wakefield2023.md,open,
Walpole2021,undated-1,3408.0,18820,FAIL,0,2,carries_the_year: '2021' does not appear in data/raw_ocr/Walpole2021.txt,open,
Wareham2021,undated-1,3408.0,17508,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Wareham2021.md,open,
Worthington2025,undated-1,3388.2,1031,FAIL,0,5,carries_the_year: '2025' does not appear in data/raw_ocr/Worthington2025.txt,open,
Pelham2022,wrong-document-1,3387.6,1063,FAIL,0,4,document_supports_record: 0/10 names and 0/27 figures located in data/raw_ocr/Pelham2022.txt,open,
Yarmouth2021,no-document-1,3385.1,20733,FAIL,0,2,document_held: no document of any kind held,open,
Pelham2023,wrong-document-1,3373.3,1040,FAIL,0,4,document_supports_record: 0/10 names and 0/27 figures located in data/raw_ocr/Pelham2023.txt,open,
Brimfield2026,undated-1,3358.0,3038,FAIL,0,4,carries_the_year: '2026' does not appear in data/raw_ocr/Brimfield2026.txt,open,
Plainville2023,undated-1,3322.9,7221,FAIL,0,3,carries_the_year: '2023' does not appear in data/markdown/Plainville2023.md,open,
Easton2026,no-document-1,3321.5,17947,FAIL,0,2,document_held: no document of any kind held,open,
Wilmington2024,undated-1,3294.8,18188,FAIL,0,2,carries_the_year: '2024' does not appear in data/markdown/Wilmington2024.md,open,
Wilmington2023,undated-1,3277.9,17497,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Wilmington2023.md,open,
Burlington2022,ungrounded-names-1,3277.4,18841,FAIL,1,4,names_grounded: 79/80 names located in data/markdown/Burlington2022.md,open,
Wilmington2021,undated-1,3257.4,17990,FAIL,0,1,carries_the_year: '2021' does not appear in data/markdown/Wilmington2021.md,open,
Halifax2021,undated-1,3232.8,6022,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Halifax2021.md,open,
WestBridgewater2026,preliminaries-1,3230.8,5998,FAIL,0,3,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Goshen2026,undated-1,3213.1,798,FAIL,0,5,carries_the_year: '2026' does not appear in data/raw_ocr/Goshen2026.txt,open,
Harwich2021,undated-1,3203.1,11518,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Harwich2021.md,open,
Monterey2023,undated-1,3175.6,752,FAIL,0,5,carries_the_year: '2023' does not appear in data/markdown/Monterey2023.md,open,
Fairhaven2023,preliminaries-1,3134.9,12603,FAIL,0,2,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Medfield2024,undated-1,3118.6,9546,FAIL,0,3,carries_the_year: '2024' does not appear in data/markdown/Medfield2024.md,open,
Auburn2023,undated-1,3115.8,12499,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Auburn2023.md,open,
Medfield2025,undated-1,3113.3,9752,FAIL,0,2,carries_the_year: '2025' does not appear in data/markdown/Medfield2025.md,open,
Webster2021,ungrounded-names-1,3109.7,12322,FAIL,1,5,names_grounded: 16/17 names located in data/markdown/Webster2021.md,open,
Medfield2022,undated-1,3102.7,9524,FAIL,0,2,carries_the_year: '2022' does not appear in data/markdown/Medfield2022.md,open,
Raynham2022,undated-1,3102.5,12121,FAIL,0,2,carries_the_year: '2022' does not appear in data/markdown/Raynham2022.md,open,
Medfield2023,undated-1,3099.1,9447,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Medfield2023.md,open,
Raynham2021,undated-1,3084.2,12040,FAIL,0,1,carries_the_year: '2021' does not appear in data/markdown/Raynham2021.md,open,
Kingston2024,preliminaries-1,3077.1,11430,FAIL,0,2,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Palmer2021,undated-1,3076.7,8986,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Palmer2021.md,open,
Kingston2021,undated-1,3055.8,10506,FAIL,0,3,carries_the_year: '2021' does not appear in data/markdown/Kingston2021.md,open,
Clinton2022,undated-1,3041.7,10531,FAIL,0,2,carries_the_year: '2022' does not appear in data/markdown/Clinton2022.md,open,
Littleton2024,undated-1,3036.2,7691,FAIL,0,3,carries_the_year: '2024' does not appear in data/raw_ocr/Littleton2024.txt,open,
Sutton2024,undated-1,3011.0,7756,FAIL,0,2,carries_the_year: '2024' does not appear in data/raw_ocr/Sutton2024.txt,open,
Weston2021,no-document-1,2991.0,8458,FAIL,0,2,document_held: no document of any kind held,open,
Bernardston2026,undated-1,2986.7,1805,FAIL,0,3,carries_the_year: '2026' does not appear in data/markdown/Bernardston2026.md,open,
Spencer2023,undated-1,2980.7,8836,FAIL,0,3,carries_the_year: '2023' does not appear in data/markdown/Spencer2023.md,open,
Millis2024,undated-1,2972.9,7121,FAIL,0,2,carries_the_year: '2024' does not appear in data/raw_ocr/Millis2024.txt,open,
Salisbury2024,no-document-1,2972.6,7592,FAIL,0,3,document_held: no document of any kind held,open,
Spencer2021,undated-1,2950.5,8527,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Spencer2021.md,open,
Holbrook2025,undated-1,2938.1,8571,FAIL,0,1,carries_the_year: '2025' does not appear in data/markdown/Holbrook2025.md,open,
Merrimac2023,undated-1,2873.6,5695,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Merrimac2023.md,open,
Lancaster2025,undated-1,2866.5,5434,FAIL,0,3,carries_the_year: '2025' does not appear in data/markdown/Lancaster2025.md,open,
Dighton2022,no-document-1,2858.5,6049,FAIL,0,3,document_held: no document of any kind held,open,
Westminster2021,undated-1,2852.7,6364,FAIL,0,4,carries_the_year: '2021' does not appear in data/markdown/Westminster2021.md,open,
Pembroke2021,ungrounded-names-1,2843.9,14351,FAIL,1,4,names_grounded: 22/23 names located in data/raw_ocr/Pembroke2021.txt,open,
Lincoln2023,undated-1,2834.5,4906,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/Lincoln2023.txt,open,
Boxford2024,undated-1,2829.3,6650,FAIL,0,1,carries_the_year: '2024' does not appear in data/raw_ocr/Boxford2024.txt,open,
Boston2025,ungrounded-names-1,2821.5,421932,FAIL,1,3,names_grounded: 0/33 names located in data/raw_ocr/Boston2025.txt,open,
Halifax2024,undated-1,2814.1,6418,FAIL,0,1,carries_the_year: '2024' does not appear in data/markdown/Halifax2024.md,open,
Halifax2023,undated-1,2811.3,6170,FAIL,0,2,carries_the_year: '2023' does not appear in data/markdown/Halifax2023.md,open,
Aquinnah2025,undated-1,2807.1,454,FAIL,0,4,carries_the_year: '2025' does not appear in data/raw_ocr/Aquinnah2025.txt,open,
WestTisbury2022,ungrounded-figures-1,2761.7,2750,FAIL,1,10,figures_grounded: 38/44 figures located in data/markdown/WestTisbury2022.md,open,
Lancaster2021,undated-1,2752.2,5376,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Lancaster2021.md,open,
Washington2024,wrong-document-1,2747.5,415,FAIL,0,4,document_supports_record: 0/19 names and 0/25 figures located in data/raw_ocr/Washington2024.txt,open,
Granby2024,undated-1,2742.4,5091,FAIL,0,2,carries_the_year: '2024' does not appear in data/markdown/Granby2024.md,open,
Rowley2026,preliminaries-1,2734.5,4998,FAIL,0,2,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Milton2026,ungrounded-names-1,2710.7,22112,FAIL,1,5,names_grounded: 123/162 names located in data/raw_ocr/Milton2026.txt,open,
Stoughton2025,ungrounded-names-1,2694.6,23250,FAIL,1,3,names_grounded: 127/129 names located in data/raw_ocr/Stoughton2025.txt,open,
Eastham2021,undated-1,2681.2,4554,FAIL,0,2,carries_the_year: '2021' does not appear in data/markdown/Eastham2021.md,open,
Eastham2023,undated-1,2681.2,4700,FAIL,0,1,carries_the_year: '2023' does not appear in data/markdown/Eastham2023.md,open,
Burlington2026,ungrounded-names-1,2669.1,19632,FAIL,1,5,names_grounded: 30/65 names located in data/raw_ocr/Burlington2026.txt,open,
NewBraintree2023,undated-1,2649.2,817,FAIL,0,4,carries_the_year: '2023' does not appear in data/raw_ocr/NewBraintree2023.txt,open,
Milford2023,ungrounded-names-1,2634.9,17804,FAIL,1,5,names_grounded: 281/282 names located in data/markdown/Milford2023.md,open,
Carlisle2024,preliminaries-1,2617.6,4046,FAIL,0,1,preliminary_in_an_annual_slot: heading names a PRELIMINARY; register it as P<Muni><YYYYMMDD> in data/preliminaries/ and find the annual for t,open,
Worcester2021,ungrounded-names-1,2613.9,104930,FAIL,1,4,names_grounded: 25/30 names located in data/raw_ocr/Worcester2021.txt,open,
Westwood2026,ungrounded-names-1,2601.3,12398,FAIL,1,4,names_grounded: 13/21 names located in data/raw_ocr/Westwood2026.txt,open,
