municipality,year,url,kind,pool,prior_status
Granby,2015,http://www.granby-ma.gov/Pages/GranbyMA_TownMeeting/Annual%20Town%20Reports/2015-ATR-Final.pdf,atr,nodes,ERROR
Granby,2018,https://www.granby-ma.gov/sites/g/files/vyhlif4466/f/uploads/2018_annual_town_report.pdf,atr,nodes,ERROR
Granby,2020,https://www.granby-ma.gov/sites/g/files/vyhlif4466/f/uploads/2020_annual_report.pdf,atr,nodes,ERROR
Colrain,2013,http://colrain-ma.gov/documents/TownReports/Colrain2013AnnualReport.pdf,atr,nodes,ERROR
Colrain,2013,https://colrain-ma.gov/files/Colrain_Annual_Report_2013.pdf,atr,nodes,ERROR
Salisbury,2010,http://www.salisburyma.gov/sites/salisburyma/files/file/file/unofficial_election_results_town_election_may_10_2010.pdf,result,catalog,ERROR
Salisbury,2010,https://www.salisburyma.gov/sites/salisburyma/files/file/file/official_election_results_town_election_may_10_2010.pdf,result,catalog,ERROR
Salisbury,2011,http://www.salisburyma.gov/sites/salisburyma/files/file/file/tcelectionresults2011.pdf,result,catalog,ERROR
Salisbury,2012,http://www.salisburyma.gov/sites/salisburyma/files/file/file/tcelectionresults2012.pdf,result,catalog,ERROR
Salisbury,2013,http://www.salisburyma.gov/sites/salisburyma/files/file/file/fy2013_town_report.pdf,atr,nodes,ERROR
Salisbury,2013,http://www.salisburyma.gov/sites/salisburyma/files/file/file/tcelectionresults2013.pdf,result,catalog,ERROR
Richmond,2011,http://www.richmondma.org/vertical/sites/%7B9DC0A798-F1C3-4B1E-8269-2CF29B5BB3F8%7D/uploads/RICHMOND_2011_TOWN_REPORT_ONLINE.pdf,atr,nodes,ERROR
Richmond,2012,http://www.richmondma.org/vertical/sites/%7B9DC0A798-F1C3-4B1E-8269-2CF29B5BB3F8%7D/uploads/RICHMOND_TOWN_REPORT_2012_WEB.pdf,atr,nodes,ERROR
Richmond,2014,http://www.richmondma.org/vertical/sites/%7B9DC0A798-F1C3-4B1E-8269-2CF29B5BB3F8%7D/uploads/2014_Richmond_Town_Report_online.pdf,atr,nodes,ERROR
Becket,2007,http://www.townofbecket.org/Public_Documents/BecketMA_BBoard/01F74FE1-000F8513.0/BECKET%20TOWN%20REPORT%2007%20WEB.pdf,atr,nodes,ERROR
Ware,2017,http://www.townofware.com/document_center/BoardSelectment/AnnTownReport2017.pdf,atr,nodes,ERROR
Ware,2018,"http://townofware.com/ANNUAL%20TOWN%20ELECTION%20RESULTS%20APRIL%209,%202018.pdf",result,catalog,ERROR
Ware,2018,http://www.townofware.com:80/document_center/BoardSelectment/2018AnnualTownReport.pdf,atr,nodes,ERROR
Wenham,2014,https://cms4files1.revize.com/oakland/2014%20Annual%20Report.pdf,atr,nodes,ERROR
Wenham,2015,https://cms4files1.revize.com/buchanannew/Auditor/Elections/OFFICIAL%20RESULTS-City%202015.pdf,result,catalog,ERROR
Wenham,2015,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Official%20Results-School%20Election%202015.pdf,result,catalog,ERROR
Wenham,2015,https://cms4files1.revize.com/oakland/2015%20HDC%20Annual%20Report.pdf,atr,nodes,ERROR
Wenham,2016,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Official%20Results%20City%20of%20Indep%20Aug%202016.pdf,result,catalog,ERROR
Wenham,2016,https://cms4files1.revize.com/oakland/2016%20HDC%20Annual%20Report%20Final.pdf,atr,nodes,ERROR
Wenham,2017,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Official%20Results-City%202017.pdf,result,catalog,ERROR
Wenham,2017,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Precinct%20Official%20Results-School%202017.pdf,result,catalog,ERROR
Wenham,2018,https://cms4files1.revize.com/buchanannew/Auditor/Elections/General%202018%20Official%20Results.pdf,result,catalog,ERROR
Wenham,2018,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Primary%202018%20Canvass%20Report.pdf,result,catalog,ERROR
Wenham,2018,https://cms4files1.revize.com/oakland/township_departments/fire_department/docs/2018%20Annual%20Report.pdf,atr,nodes,ERROR
Wenham,2019,https://cms4files1.revize.com/oakland/township_departments/fire_department/docs/2019%20Annual%20Report.pdf,atr,nodes,ERROR
Wenham,2020,https://cms4files1.revize.com/buchanannew/Auditor/Elections/Primary%20Official%20Results%2006-02-2020.pdf,result,catalog,ERROR
Wellfleet,2008,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2008_shellfish_advisory_committee_annual_report.pdf,atr,nodes,ERROR
Wellfleet,2013,http://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/2013_annual_town_report.pdf,atr,nodes,ERROR
Wellfleet,2013,http://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/annual_report_2013.pdf,atr,nodes,ERROR
Wellfleet,2013,http://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/library_trustees_annual_report_2013_0.pdf,atr,nodes,ERROR
Wellfleet,2013,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/uploads/2013_annual_town_report.pdf,atr,nodes,ERROR
Wellfleet,2013,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/events/sab_2013_annual_report.pdf,atr,nodes,ERROR
Wellfleet,2014,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/uploads/2014_annual_town_report_final.pdf,atr,nodes,ERROR
Wellfleet,2014,https://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/2014_annual_town_report_final.pdf,atr,nodes,ERROR
Wellfleet,2015,http://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/2015_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2015,http://www.wellfleet-ma.gov/sites/wellfleetma/files/u311/may_4_2015_town_election_results.pdf,result,catalog,ERROR
Wellfleet,2015,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/u311/may_4_2015_town_election_results.pdf,result,catalog,ERROR
Wellfleet,2016,http://www.wellfleet-ma.gov/sites/wellfleetma/files/file/file/town_of_wellfleet_november_8_2016_election_results_unofficial_results_0.pdf,result,catalog,ERROR
Wellfleet,2016,http://www.wellfleet-ma.gov/sites/wellfleetma/files/town_of_wellfleet_november_8_2016_election_results_unofficial_results.pdf,result,catalog,ERROR
Wellfleet,2017,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2017_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2017,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/uploads/2017_annual_town_report_-_final.pdf,atr,nodes,ERROR
Wellfleet,2017,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2017_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2017,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/uploads/2017_annual_town_report_-_final.pdf,atr,nodes,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2018_annual_report_of_the_ptf_-_final.pdf,atr,nodes,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2018_wsd_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/uploads/2018_annual_town_election_final_results_0.pdf,result,catalog,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2018_annual_report_of_the_ptf_-_final.pdf,atr,nodes,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2018_wsd_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2018,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/uploads/2018_annual_town_election_final_results_0.pdf,result,catalog,ERROR
Wellfleet,2019,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2019_annual_report_of_the_ptf_-_final.pdf,atr,nodes,ERROR
Wellfleet,2019,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2019_wsd_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2019,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/uploads/2019_wellfleet_annual_town_report_-_final.pdf,atr,nodes,ERROR
Wellfleet,2019,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2019_annual_report_of_the_ptf_-_final.pdf,atr,nodes,ERROR
Wellfleet,2019,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2019_wsd_annual_report_final.pdf,atr,nodes,ERROR
Wellfleet,2020,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/agendas/2020_wsd_annual_report_long_version.pdf,atr,nodes,ERROR
Wellfleet,2020,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2020_wsd_annual_report_long_version.pdf,atr,nodes,ERROR
Wellfleet,2020,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/pages/2020_wsd_annual_report_long_version_1.pdf,atr,nodes,ERROR
Wellfleet,2020,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2020_wsd_annual_report_long_version.pdf,atr,nodes,ERROR
Wellfleet,2020,https://www.wellfleet-ma.gov/sites/g/files/vyhlif5166/f/pages/2020_wsd_annual_report_long_version_1.pdf,atr,nodes,ERROR
Boxford,2009,http://www.town.boxford.ma.us/images/annual_report_2009.pdf,atr,nodes,ERROR
Boxford,2014,http://www.town.boxford.ma.us/Pages/AnnualReport2014.pdf,atr,nodes,ERROR
Boxford,2019,https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/uploads/annual_report_2019_website_0.pdf,atr,nodes,ERROR
Boxford,2020,https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/news/election_results_6-30-2020.pdf,result,catalog,ERROR
Boxford,2020,https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/news/june_30_2020_annual_town_election_results.pdf,result,catalog,ERROR
Boxford,2020,https://www.town.boxford.ma.us/sites/g/files/vyhlif321/f/uploads/annual_report_2020_for_website_0.pdf,atr,nodes,ERROR
Northborough,2008,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2008AnnualReport.pdf,atr,nodes,ERROR
Northborough,2008,http://www.town.northborough.ma.us:80/town%20departments/townclerk/Tally%20sheets%20unofficial%20results%2009-16-2008-1.pdf,result,catalog,ERROR
Northborough,2009,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2009AnnualReport.pdf,atr,nodes,ERROR
Northborough,2010,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2010AnnualReport.pdf,atr,nodes,ERROR
Northborough,2011,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2011AnnualReport.pdf,atr,nodes,ERROR
Northborough,2011,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2011budgdocs/2009AnnualReport.pdf,atr,nodes,ERROR
Northborough,2011,"http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Clerk/Northborough%20Official%20Election%20Results%20May%209,%202011.pdf",result,catalog,ERROR
Northborough,2012,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2012AnnualReport.pdf,atr,nodes,ERROR
Northborough,2013,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2013AnnualReport.pdf,atr,nodes,ERROR
Northborough,2013,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Clerk/Northborough%20Unofficial%20Election%20Results%2006-25-2013.pdf,result,catalog,ERROR
Northborough,2015,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2015AnnualReport.pdf,atr,nodes,ERROR
Northborough,2015,http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_WebDocs/2015AnnualTownReport.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/03/2007-Town-Report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/04/2006-town-report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/04/2008%20Town%20Report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/04/2009%20Town%20Report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/04/2010%20Town%20Report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/04/2012%20Town%20Report.pdf,atr,nodes,ERROR
North Brookfield,2014,http://northbrookfield.net:80/wp-content/uploads/2014/07/2013-Town-Report.pdf,atr,nodes,ERROR
North Brookfield,2016,http://northbrookfield.net:80/wp-content/uploads/2016/04/2015-Town-Report.pdf,atr,nodes,ERROR
North Brookfield,2016,http://www.northbrookfield.net:80/sites/northbrookfieldma/files/uploads/may-2-2016-annual-town-election-results.pdf,result,catalog,ERROR
Great Barrington,2013,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/2013_town_report.pdf,atr,nodes,ERROR
Great Barrington,2014,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/2014_town_report.pdf,atr,nodes,ERROR
Great Barrington,2015,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/2015_town_report_final.pdf,atr,nodes,ERROR
Great Barrington,2016,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/2016_town_of_great_barrington_annual_report.pdf,atr,nodes,ERROR
Great Barrington,2018,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/fy17_annual_report_2018.04.18_final.pdf,atr,nodes,ERROR
Great Barrington,2020,https://www.townofgb.org/sites/g/files/vyhlif636/f/uploads/2020_annual_report_working_draft_with_page_numbers.pdf,atr,nodes,ERROR
Southwick,2006,https://www.southwickma.org/sites/g/files/vyhlif1241/f/uploads/annual_town_elections_2006_results.pdf,result,catalog,ERROR
Southwick,2007,http://www.southwickma.org/Public_Documents/SouthwickMA_BBoard/Local%20Election%20OFFICIAL%20RESULTS%20May%208%202007.pdf,result,catalog,ERROR
Southwick,2011,https://www.southwickma.org/sites/g/files/vyhlif1241/f/uploads/2011_annual_town_report.pdf,atr,nodes,ERROR
Wayland,2007,http://www.wayland.ma.us:80/townclerk/2007%20Town%20Report.pdf,atr,nodes,ERROR
Wayland,2012,http://www.wayland.ma.us:80/Pages/WaylandMA_Selectmen/TownReports/WaylandAnnualReports2012.pdf,atr,nodes,ERROR
Wayland,2013,http://www.wayland.ma.us:80/Pages/WaylandMA_Selectmen/TownReports/AnnualReport2013.pdf,atr,nodes,ERROR
Newton,2020,http://www.newtonma.gov/documents/election/2020%20Elections/Official%20Results%20-%20David.pdf,result,catalog,ERROR
Wellesley,2006,http://www.wellesleyma.gov:80/Pages/WellesleyMA_Clerk/2006%20Town%20Election%20Results.pdf,result,catalog,ERROR
Stow,2004,http://www.stow-ma.gov/Pages/StowMA_PlanMin/I005EBC7B.0/2004%20ANNUAL%20REPORT.pdf,atr,nodes,ERROR
Stow,2004,http://www.stow-ma.gov/pages/StowMA_Planning/pdfs/2004%20Annual%20Report.pdf,atr,nodes,ERROR
Stow,2005,http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2005%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/ResultsDec12005STM.pdf,result,catalog,ERROR
Stow,2005,http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2005%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/ResultsMay16_17_2005ATM.pdf,result,catalog,ERROR
Stow,2005,http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2005%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/ResultsOct242005STM.pdf,result,catalog,ERROR
Stow,2006,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2006%20Annual%20Report.pdf,atr,nodes,ERROR
Stow,2006,http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2006%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/Results5012006ATM.pdf,result,catalog,ERROR
Stow,2007,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20collector5.21.08.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20depts%20all%20052108.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20offiicers%20052108.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20randall%20relief%20town%20trusts.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20In%20Memoriam.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20Read%20me%20First%20file%20sequence.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20Table%20of%20Contents%20052008.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20Town%20Clerk.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20accountant.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20backmatter.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20changes%20in%20fund%20equity.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20hale%20high%20trust.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20treasurer.pdf,atr,nodes,ERROR
Stow,2007,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20trust%20funds.pdf,atr,nodes,ERROR
Stow,2008,http://www.stow-ma.gov/Pages/StowMA_PlanMin/I0147F6DC.0/2008%20Annual%20Report.pdf,atr,nodes,ERROR
Stow,2008,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2008%20Annual%20Report.pdf,atr,nodes,ERROR
Stow,2008,http://www.stow-ma.gov/pages/stowma_townmeeting/Archives/2008%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/2008%20Annual%20Election%20May%2013%20Results.pdf,result,catalog,ERROR
Stow,2008,http://www.stow-ma.gov/pages/stowma_townmeeting/Archives/2008%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/2008%20Annual%20Town%20Meeting%20Details%20and%20Results.PDF,result,catalog,ERROR
Stow,2008,https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/uploads/2008_annual_report.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2009/Calendar.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2009/Federal.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2009_StowAR_final.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2009%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/Results%2005042009%20ATM.pdf,result,catalog,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/2009_StowAR_final.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/AdminDocs/Selectmen.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/AdminDocs/ZBA.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/Data.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/EducationDocs/Minuteman.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/EducationDocs/Nashoba.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/PublicDocs/Police.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/PublicDocs/Statistics.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/TownMeetingDocs/Election.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/TownMeetingDocs/Primary.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/TownMeetingDocs/Special.pdf,atr,nodes,ERROR
Stow,2009,http://www.stow-ma.gov/pages/stowma_selectmen/StowMA_TownReports/2009/inner.pdf,atr,nodes,ERROR
